priority_tier,priority_score,subsystem,source_file,interface_name,interface_iid,interface_version,inherited_interface,vtable_slot,method_name,complete_signature,return_type,parameters,idl_attributes,current_xodus_implementation_state,implementation_markers,queryinterface_e_no_interface,public_microsoft_documentation_url,observed_on_windows,games_seen_in,issue_references,kind
1,920,XThreading,xasyncprovider.idl,IXThreadingImpl,073b7dcb-1fcf-4030-94be-e3c9eb623428,1,IUnknown,8,__PADDING__,HRESULT __PADDING__(),HRESULT,[],[],unknown_padding,"[{""kind"": ""E_NOTIMPL"", ""file"": ""xthreading.c"", ""line"": 103, ""text"": ""return E_NOTIMPL;""}]",False,,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 12, ""title"": ""XAsync/XAsyncProvider/XTaskQueue Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/12""}]",interface_method
1,920,XThreading,xasyncprovider.idl,IXThreadingImpl,073b7dcb-1fcf-4030-94be-e3c9eb623428,1,IUnknown,9,XAsyncSchedule,"HRESULT XAsyncSchedule([in, out] XAsyncBlock * asyncBlock, [in] UINT32 delayInMs)",HRESULT,"[{""name"": ""asyncBlock"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""delayInMs"", ""type"": ""UINT32"", ""ctype"": ""UINT32"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xthreading.c"", ""line"": 108, ""text"": ""FIXME( \""iface %p, asyncBlock %p, delayInMs %d stub!\\n\"", iface, asyncBlock, delayInMs );""}, {""kind"": ""stub"", ""file"": ""xthreading.c"", ""line"": 108, ""text"": ""FIXME( \""iface %p, asyncBlock %p, delayInMs %d stub!\\n\"", iface, asyncBlock, delayInMs );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xthreading.c"", ""line"": 109, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xasyncprovider/functions/xasyncschedule,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 12, ""title"": ""XAsync/XAsyncProvider/XTaskQueue Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/12""}]",interface_method
1,920,XThreading,xasyncprovider.idl,IXThreadingImpl,073b7dcb-1fcf-4030-94be-e3c9eb623428,1,IUnknown,10,XAsyncComplete,"void XAsyncComplete([in, out] XAsyncBlock * asyncBlock, [in] HRESULT result, [in] SIZE_T requiredBufferSize)",void,"[{""name"": ""asyncBlock"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""result"", ""type"": ""HRESULT"", ""ctype"": ""HRESULT"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""requiredBufferSize"", ""type"": ""SIZE_T"", ""ctype"": ""SIZE_T"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xthreading.c"", ""line"": 114, ""text"": ""FIXME( \""iface %p, asyncBlock %p, result %#lx, requiredBufferSize %Iu stub!\\n\"", iface, asyncBlock, result, requiredBufferSize );""}, {""kind"": ""stub"", ""file"": ""xthreading.c"", ""line"": 114, ""text"": ""FIXME( \""iface %p, asyncBlock %p, result %#lx, requiredBufferSize %Iu stub!\\n\"", iface, asyncBlock, result, requiredBufferSize );""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xasyncprovider/functions/xasynccomplete,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 12, ""title"": ""XAsync/XAsyncProvider/XTaskQueue Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/12""}]",interface_method
1,920,XThreading,xasyncprovider.idl,IXThreadingImpl,073b7dcb-1fcf-4030-94be-e3c9eb623428,1,IUnknown,11,XAsyncGetResult,"HRESULT XAsyncGetResult([in, out] XAsyncBlock * asyncBlock, [in, optional] const void * identity, [in] SIZE_T bufferSize, [out, size_is(bufferSize)] void * buffer, [out, optional] SIZE_T * bufferUsed)",HRESULT,"[{""name"": ""asyncBlock"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""identity"", ""type"": ""const void *"", ""ctype"": ""const void *"", ""attributes"": [""in"", ""optional""], ""in_param"": true, ""out_param"": false, ""optional"": true, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": true}, {""name"": ""bufferSize"", ""type"": ""SIZE_T"", ""ctype"": ""SIZE_T"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""buffer"", ""type"": ""void *"", ""ctype"": ""void *"", ""attributes"": [""out"", ""size_is(bufferSize)""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": ""bufferSize"", ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""bufferUsed"", ""type"": ""SIZE_T *"", ""ctype"": ""SIZE_T *"", ""attributes"": [""out"", ""optional""], ""in_param"": false, ""out_param"": true, ""optional"": true, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xthreading.c"", ""line"": 119, ""text"": ""FIXME( \""iface %p asyncBlock %p, identity %p, bufferSize %Iu, buffer %p, bufferUsed %p stub!\\n\"", iface, asyncBlock, identity, bufferSize, buffer, bufferUsed );""}, {""kind"": ""stub"", ""file"": ""xthreading.c"", ""line"": 119, ""text"": ""FIXME( \""iface %p asyncBlock %p, identity %p, bufferSize %Iu, buffer %p, bufferUsed %p stub!\\n\"", iface, asyncBlock, identity, bufferSize, buffer, bufferUsed );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xthreading.c"", ""line"": 120, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xasyncprovider/functions/xasyncgetresult,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 12, ""title"": ""XAsync/XAsyncProvider/XTaskQueue Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/12""}]",interface_method
1,920,XThreading,xasyncprovider.idl,IXThreadingImpl,073b7dcb-1fcf-4030-94be-e3c9eb623428,1,IUnknown,12,XTaskQueueCreate,"HRESULT XTaskQueueCreate([in] XTaskQueueDispatchMode workDispatchMode, [in] XTaskQueueDispatchMode completionDispatchMode, [out] XTaskQueueHandle * queue)",HRESULT,"[{""name"": ""workDispatchMode"", ""type"": ""XTaskQueueDispatchMode"", ""ctype"": ""XTaskQueueDispatchMode"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""completionDispatchMode"", ""type"": ""XTaskQueueDispatchMode"", ""ctype"": ""XTaskQueueDispatchMode"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""queue"", ""type"": ""XTaskQueueHandle *"", ""ctype"": ""XTaskQueueHandle *"", ""attributes"": [""out""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xthreading.c"", ""line"": 125, ""text"": ""FIXME( \""iface %p, workDispatchMode %d, completionDispatchMode %d, queue %p stub!\\n\"", iface, workDispatchMode, completionDispatchMode, queue );""}, {""kind"": ""stub"", ""file"": ""xthreading.c"", ""line"": 125, ""text"": ""FIXME( \""iface %p, workDispatchMode %d, completionDispatchMode %d, queue %p stub!\\n\"", iface, workDispatchMode, completionDispatchMode, queue );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xthreading.c"", ""line"": 126, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xtaskqueue/functions/xtaskqueuecreate,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 12, ""title"": ""XAsync/XAsyncProvider/XTaskQueue Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/12""}]",interface_method
1,920,XThreading,xasyncprovider.idl,IXThreadingImpl,073b7dcb-1fcf-4030-94be-e3c9eb623428,1,IUnknown,13,XTaskQueueCreateComposite,"HRESULT XTaskQueueCreateComposite([in] XTaskQueuePortHandle workPort, [in] XTaskQueuePortHandle completionPort, [out] XTaskQueueHandle * queue)",HRESULT,"[{""name"": ""workPort"", ""type"": ""XTaskQueuePortHandle"", ""ctype"": ""XTaskQueuePortHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""completionPort"", ""type"": ""XTaskQueuePortHandle"", ""ctype"": ""XTaskQueuePortHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""queue"", ""type"": ""XTaskQueueHandle *"", ""ctype"": ""XTaskQueueHandle *"", ""attributes"": [""out""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xthreading.c"", ""line"": 131, ""text"": ""FIXME( \""iface %p, workPort %p, completionPort %p, queue %p stub!\\n\"", iface, workPort, completionPort, queue );""}, {""kind"": ""stub"", ""file"": ""xthreading.c"", ""line"": 131, ""text"": ""FIXME( \""iface %p, workPort %p, completionPort %p, queue %p stub!\\n\"", iface, workPort, completionPort, queue );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xthreading.c"", ""line"": 132, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xtaskqueue/functions/xtaskqueuecreatecomposite,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 12, ""title"": ""XAsync/XAsyncProvider/XTaskQueue Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/12""}]",interface_method
1,920,XThreading,xasyncprovider.idl,IXThreadingImpl,073b7dcb-1fcf-4030-94be-e3c9eb623428,1,IUnknown,14,XTaskQueueGetPort,"HRESULT XTaskQueueGetPort([in] XTaskQueueHandle queue, [in] XTaskQueuePort port, [out] XTaskQueuePortHandle * portHandle)",HRESULT,"[{""name"": ""queue"", ""type"": ""XTaskQueueHandle"", ""ctype"": ""XTaskQueueHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""port"", ""type"": ""XTaskQueuePort"", ""ctype"": ""XTaskQueuePort"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""portHandle"", ""type"": ""XTaskQueuePortHandle *"", ""ctype"": ""XTaskQueuePortHandle *"", ""attributes"": [""out""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xthreading.c"", ""line"": 137, ""text"": ""FIXME( \""iface %p, queue %p, port %d, portHandle %p stub!\\n\"", iface, queue, port, portHandle );""}, {""kind"": ""stub"", ""file"": ""xthreading.c"", ""line"": 137, ""text"": ""FIXME( \""iface %p, queue %p, port %d, portHandle %p stub!\\n\"", iface, queue, port, portHandle );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xthreading.c"", ""line"": 138, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xtaskqueue/functions/xtaskqueuegetport,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 12, ""title"": ""XAsync/XAsyncProvider/XTaskQueue Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/12""}]",interface_method
1,920,XThreading,xasyncprovider.idl,IXThreadingImpl,073b7dcb-1fcf-4030-94be-e3c9eb623428,1,IUnknown,15,XTaskQueueDuplicateHandle,"HRESULT XTaskQueueDuplicateHandle([in] XTaskQueueHandle queueHandle, [out] XTaskQueueHandle * duplicatedHandle)",HRESULT,"[{""name"": ""queueHandle"", ""type"": ""XTaskQueueHandle"", ""ctype"": ""XTaskQueueHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""duplicatedHandle"", ""type"": ""XTaskQueueHandle *"", ""ctype"": ""XTaskQueueHandle *"", ""attributes"": [""out""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xthreading.c"", ""line"": 143, ""text"": ""FIXME( \""iface %p, queueHandle %p, duplicatedHandle %p stub!\\n\"", iface, queueHandle, duplicatedHandle );""}, {""kind"": ""stub"", ""file"": ""xthreading.c"", ""line"": 143, ""text"": ""FIXME( \""iface %p, queueHandle %p, duplicatedHandle %p stub!\\n\"", iface, queueHandle, duplicatedHandle );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xthreading.c"", ""line"": 144, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xtaskqueue/functions/xtaskqueueduplicatehandle,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 12, ""title"": ""XAsync/XAsyncProvider/XTaskQueue Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/12""}]",interface_method
1,920,XThreading,xasyncprovider.idl,IXThreadingImpl,073b7dcb-1fcf-4030-94be-e3c9eb623428,1,IUnknown,16,XTaskQueueDispatch,"BOOLEAN XTaskQueueDispatch([in] XTaskQueueHandle queue, [in] XTaskQueuePort port, [in] UINT32 timeoutInMs)",BOOLEAN,"[{""name"": ""queue"", ""type"": ""XTaskQueueHandle"", ""ctype"": ""XTaskQueueHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""port"", ""type"": ""XTaskQueuePort"", ""ctype"": ""XTaskQueuePort"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""timeoutInMs"", ""type"": ""UINT32"", ""ctype"": ""UINT32"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xthreading.c"", ""line"": 149, ""text"": ""FIXME( \""iface %p, queue %p, port %d, timeoutInMs %d stub!\\n\"", iface, queue, port, timeoutInMs );""}, {""kind"": ""stub"", ""file"": ""xthreading.c"", ""line"": 149, ""text"": ""FIXME( \""iface %p, queue %p, port %d, timeoutInMs %d stub!\\n\"", iface, queue, port, timeoutInMs );""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xtaskqueue/functions/xtaskqueuedispatch,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 12, ""title"": ""XAsync/XAsyncProvider/XTaskQueue Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/12""}]",interface_method
1,920,XThreading,xasyncprovider.idl,IXThreadingImpl,073b7dcb-1fcf-4030-94be-e3c9eb623428,1,IUnknown,17,XTaskQueueCloseHandle,void XTaskQueueCloseHandle([in] XTaskQueueHandle queue),void,"[{""name"": ""queue"", ""type"": ""XTaskQueueHandle"", ""ctype"": ""XTaskQueueHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xthreading.c"", ""line"": 155, ""text"": ""FIXME( \""iface %p, queue %p stub!\\n\"", iface, queue );""}, {""kind"": ""stub"", ""file"": ""xthreading.c"", ""line"": 155, ""text"": ""FIXME( \""iface %p, queue %p stub!\\n\"", iface, queue );""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xtaskqueue/functions/xtaskqueueclosehandle,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 12, ""title"": ""XAsync/XAsyncProvider/XTaskQueue Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/12""}]",interface_method
1,920,XThreading,xasyncprovider.idl,IXThreadingImpl,073b7dcb-1fcf-4030-94be-e3c9eb623428,1,IUnknown,18,XTaskQueueSubmitCallback,"HRESULT XTaskQueueSubmitCallback([in] XTaskQueueHandle queue, [in] XTaskQueuePort port, [in, optional] void * callbackContext, [in] XTaskQueueCallback * callback)",HRESULT,"[{""name"": ""queue"", ""type"": ""XTaskQueueHandle"", ""ctype"": ""XTaskQueueHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""port"", ""type"": ""XTaskQueuePort"", ""ctype"": ""XTaskQueuePort"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""callbackContext"", ""type"": ""void *"", ""ctype"": ""void *"", ""attributes"": [""in"", ""optional""], ""in_param"": true, ""out_param"": false, ""optional"": true, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""callback"", ""type"": ""XTaskQueueCallback *"", ""ctype"": ""XTaskQueueCallback *"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xthreading.c"", ""line"": 160, ""text"": ""FIXME( \""iface %p, queue %p, port %d, callbackContext %p, callback %p stub!\\n\"", iface, queue, port, callbackContext, callback );""}, {""kind"": ""stub"", ""file"": ""xthreading.c"", ""line"": 160, ""text"": ""FIXME( \""iface %p, queue %p, port %d, callbackContext %p, callback %p stub!\\n\"", iface, queue, port, callbackContext, callback );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xthreading.c"", ""line"": 161, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xtaskqueue/functions/xtaskqueuesubmitcallback,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 12, ""title"": ""XAsync/XAsyncProvider/XTaskQueue Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/12""}]",interface_method
